episode,reward,r_acc
12173,-2272.250000,-2272.250000
12174,-2652.250000,-2652.250000
12175,-1234.000000,-1234.000000
12176,-1328.750000,-1328.750000
12177,-5601.250000,-5601.250000
12178,-924.750000,-924.750000
12179,-1186.000000,-1186.000000
12180,-975.000000,-975.000000
12181,-904.500000,-904.500000
12182,-1419.750000,-1419.750000
12183,-685.750000,-685.750000
12184,-2930.250000,-2930.250000
12185,-1117.750000,-1117.750000
12186,-780.500000,-780.500000
12187,-1119.750000,-1119.750000
12188,-1057.750000,-1057.750000
12189,-1066.500000,-1066.500000
12190,-2141.750000,-2141.750000
12191,-1171.750000,-1171.750000
12192,-1171.000000,-1171.000000
12193,-5431.250000,-5431.250000
12194,-1017.750000,-1017.750000
12195,-1121.000000,-1121.000000
12196,-5461.750000,-5461.750000
12197,-701.500000,-701.500000
12198,-1099.000000,-1099.000000
12199,-1168.500000,-1168.500000
12200,-1929.750000,-1929.750000
12201,-1016.000000,-1016.000000
12202,-2440.000000,-2440.000000
12203,-1414.000000,-1414.000000
12204,-1001.250000,-1001.250000
12205,-1168.000000,-1168.000000
12206,-5379.750000,-5379.750000
12207,-1184.500000,-1184.500000
12208,-821.750000,-821.750000
12209,-1045.750000,-1045.750000
12210,-1131.250000,-1131.250000
12211,-1271.750000,-1271.750000
12212,-1078.750000,-1078.750000
12213,-1774.000000,-1774.000000
12214,-1133.750000,-1133.750000
12215,-1389.750000,-1389.750000
12216,-1048.500000,-1048.500000
12217,-1040.500000,-1040.500000
12218,-1185.000000,-1185.000000
12219,-2310.000000,-2310.000000
12220,-1100.500000,-1100.500000
12221,-920.500000,-920.500000
12222,-1226.000000,-1226.000000
12223,-3107.750000,-3107.750000
12224,-1275.750000,-1275.750000
12225,-1643.000000,-1643.000000
12226,-1055.750000,-1055.750000
12227,-1442.750000,-1442.750000
12228,-1245.000000,-1245.000000
12229,-872.500000,-872.500000
12230,-3623.250000,-3623.250000
12231,-3210.000000,-3210.000000
12232,-1337.500000,-1337.500000
12233,-1738.250000,-1738.250000
12234,-2522.750000,-2522.750000
12235,-1234.500000,-1234.500000
12236,-976.500000,-976.500000
12237,-886.000000,-886.000000
12238,-1471.750000,-1471.750000
12239,-1357.750000,-1357.750000
12240,-983.000000,-983.000000
12241,-1153.750000,-1153.750000
12242,-1206.750000,-1206.750000
12243,-953.500000,-953.500000
12244,-1112.000000,-1112.000000
12245,-1352.000000,-1352.000000
12246,-9887.000000,-9887.000000
12247,-999.750000,-999.750000
12248,-1075.000000,-1075.000000
12249,-3859.250000,-3859.250000
12250,-3540.750000,-3540.750000
12251,-1335.750000,-1335.750000
12252,-1510.250000,-1510.250000
12253,-2787.500000,-2787.500000
12254,-1029.000000,-1029.000000
12255,-994.250000,-994.250000
12256,-966.000000,-966.000000
12257,-1049.250000,-1049.250000
12258,-917.750000,-917.750000
12259,-1289.000000,-1289.000000
12260,-986.500000,-986.500000
12261,-779.000000,-779.000000
12262,-2798.500000,-2798.500000
12263,-1079.500000,-1079.500000
12264,-1077.500000,-1077.500000
12265,-1270.000000,-1270.000000
12266,-1623.750000,-1623.750000
12267,-1012.750000,-1012.750000
12268,-799.750000,-799.750000
12269,-1041.750000,-1041.750000
12270,-5085.000000,-5085.000000
12271,-1145.750000,-1145.750000
12272,-1720.250000,-1720.250000
12273,-974.000000,-974.000000
12274,-971.750000,-971.750000
12275,-1446.250000,-1446.250000
12276,-1257.500000,-1257.500000
12277,-1019.000000,-1019.000000
12278,-845.250000,-845.250000
12279,-962.750000,-962.750000
12280,-2806.750000,-2806.750000
12281,-1025.500000,-1025.500000
12282,-2107.250000,-2107.250000
12283,-2573.500000,-2573.500000
12284,-1225.250000,-1225.250000
12285,-3511.500000,-3511.500000
12286,-1012.000000,-1012.000000
12287,-986.500000,-986.500000
12288,-1055.500000,-1055.500000
12289,-1279.250000,-1279.250000
12290,-704.250000,-704.250000
12291,-978.250000,-978.250000
12292,-2907.250000,-2907.250000
12293,-1029.750000,-1029.750000
12294,-2735.250000,-2735.250000
12295,-6427.500000,-6427.500000
12296,-999.750000,-999.750000
12297,-2619.250000,-2619.250000
12298,-1332.000000,-1332.000000
12299,-865.000000,-865.000000
12300,-1145.250000,-1145.250000
12301,-1371.000000,-1371.000000
12302,-1217.250000,-1217.250000
12303,-997.250000,-997.250000
12304,-967.500000,-967.500000
12305,-1366.250000,-1366.250000
12306,-997.500000,-997.500000
12307,-1274.250000,-1274.250000
12308,-1010.000000,-1010.000000
12309,-1041.000000,-1041.000000
12310,-1101.750000,-1101.750000
12311,-837.750000,-837.750000
12312,-992.750000,-992.750000
12313,-1108.750000,-1108.750000
12314,-1112.750000,-1112.750000
12315,-945.750000,-945.750000
12316,-1110.000000,-1110.000000
12317,-1172.000000,-1172.000000
12318,-1132.500000,-1132.500000
12319,-996.750000,-996.750000
12320,-5119.750000,-5119.750000
12321,-1114.750000,-1114.750000
12322,-3789.000000,-3789.000000
12323,-919.000000,-919.000000
12324,-935.250000,-935.250000
12325,-1357.750000,-1357.750000
12326,-1053.000000,-1053.000000
12327,-4055.750000,-4055.750000
12328,-1809.000000,-1809.000000
12329,-1044.250000,-1044.250000
12330,-1163.250000,-1163.250000
12331,-3960.750000,-3960.750000
12332,-1457.750000,-1457.750000
12333,-841.000000,-841.000000
12334,-5755.500000,-5755.500000
12335,-1072.250000,-1072.250000
12336,-898.000000,-898.000000
12337,-2513.750000,-2513.750000
12338,-2747.500000,-2747.500000
12339,-884.750000,-884.750000
12340,-1643.500000,-1643.500000
12341,-942.250000,-942.250000
12342,-1671.500000,-1671.500000
12343,-1003.250000,-1003.250000
12344,-2095.250000,-2095.250000
12345,-3713.750000,-3713.750000
12346,-1082.750000,-1082.750000
12347,-725.000000,-725.000000
12348,-892.250000,-892.250000
12349,-1032.250000,-1032.250000
12350,-2499.500000,-2499.500000
12351,-1213.750000,-1213.750000
12352,-1449.250000,-1449.250000
12353,-1006.000000,-1006.000000
12354,-820.500000,-820.500000
12355,-2769.250000,-2769.250000
12356,-1052.500000,-1052.500000
12357,-3299.750000,-3299.750000
12358,-3467.250000,-3467.250000
12359,-1289.750000,-1289.750000
12360,-831.750000,-831.750000
12361,-3800.500000,-3800.500000
12362,-1267.750000,-1267.750000
12363,-920.750000,-920.750000
12364,-1425.000000,-1425.000000
12365,-3390.250000,-3390.250000
12366,-1154.250000,-1154.250000
12367,-2164.000000,-2164.000000
12368,-1075.250000,-1075.250000
12369,-3708.750000,-3708.750000
12370,-906.000000,-906.000000
12371,-1105.500000,-1105.500000
12372,-3079.750000,-3079.750000
12373,-1091.000000,-1091.000000
12374,-1167.500000,-1167.500000
12375,-928.750000,-928.750000
12376,-1261.250000,-1261.250000
12377,-1062.500000,-1062.500000
12378,-1199.750000,-1199.750000
12379,-755.500000,-755.500000
12380,-967.500000,-967.500000
12381,-819.750000,-819.750000
12382,-1159.750000,-1159.750000
12383,-1122.250000,-1122.250000
12384,-1173.250000,-1173.250000
12385,-1031.000000,-1031.000000
12386,-4962.500000,-4962.500000
12387,-1195.750000,-1195.750000
12388,-1228.500000,-1228.500000
12389,-2485.250000,-2485.250000
12390,-865.500000,-865.500000
12391,-1371.500000,-1371.500000
12392,-1174.500000,-1174.500000
12393,-3362.500000,-3362.500000
12394,-1060.250000,-1060.250000
12395,-3274.750000,-3274.750000
12396,-1548.000000,-1548.000000
12397,-1042.000000,-1042.000000
12398,-1433.750000,-1433.750000
12399,-1380.500000,-1380.500000
12400,-929.750000,-929.750000
12401,-1238.250000,-1238.250000
12402,-1431.000000,-1431.000000
12403,-1119.750000,-1119.750000
12404,-1196.250000,-1196.250000
12405,-801.750000,-801.750000
12406,-1593.000000,-1593.000000
12407,-2813.000000,-2813.000000
12408,-1035.000000,-1035.000000
12409,-3719.250000,-3719.250000
12410,-1259.250000,-1259.250000
12411,-1063.500000,-1063.500000
12412,-1721.000000,-1721.000000
12413,-1189.000000,-1189.000000
12414,-2813.000000,-2813.000000
12415,-943.000000,-943.000000
12416,-981.500000,-981.500000
12417,-2961.500000,-2961.500000
12418,-2572.750000,-2572.750000
12419,-1979.500000,-1979.500000
12420,-1110.000000,-1110.000000
12421,-1115.000000,-1115.000000
12422,-1181.250000,-1181.250000
12423,-985.500000,-985.500000
12424,-1078.750000,-1078.750000
12425,-929.250000,-929.250000
12426,-1017.750000,-1017.750000
12427,-1213.500000,-1213.500000
12428,-1239.250000,-1239.250000
12429,-1240.000000,-1240.000000
12430,-990.250000,-990.250000
12431,-741.750000,-741.750000
12432,-910.000000,-910.000000
12433,-1252.000000,-1252.000000
12434,-1977.000000,-1977.000000
12435,-950.250000,-950.250000
12436,-1547.750000,-1547.750000
12437,-997.000000,-997.000000
12438,-1264.500000,-1264.500000
12439,-1621.750000,-1621.750000
12440,-1205.000000,-1205.000000
12441,-2353.000000,-2353.000000
12442,-1480.000000,-1480.000000
12443,-901.750000,-901.750000
12444,-1046.750000,-1046.750000
12445,-1089.750000,-1089.750000
12446,-1069.750000,-1069.750000
12447,-1229.250000,-1229.250000
12448,-944.000000,-944.000000
12449,-1108.750000,-1108.750000
12450,-934.750000,-934.750000
12451,-643.750000,-643.750000
12452,-1128.250000,-1128.250000
12453,-1640.000000,-1640.000000
12454,-950.000000,-950.000000
12455,-733.250000,-733.250000
12456,-1599.750000,-1599.750000
12457,-2708.250000,-2708.250000
12458,-2419.000000,-2419.000000
12459,-3678.750000,-3678.750000
12460,-2451.000000,-2451.000000
12461,-873.750000,-873.750000
12462,-4638.500000,-4638.500000
12463,-1281.000000,-1281.000000
12464,-1212.500000,-1212.500000
12465,-704.250000,-704.250000
12466,-1290.500000,-1290.500000
12467,-1237.750000,-1237.750000
12468,-4281.500000,-4281.500000
12469,-1025.000000,-1025.000000
12470,-4451.250000,-4451.250000
12471,-5067.000000,-5067.000000
12472,-1298.000000,-1298.000000
12473,-977.000000,-977.000000
12474,-4473.500000,-4473.500000
12475,-1006.250000,-1006.250000
12476,-1315.000000,-1315.000000
12477,-1159.750000,-1159.750000
12478,-1309.750000,-1309.750000
12479,-1222.500000,-1222.500000
12480,-1001.000000,-1001.000000
12481,-1865.250000,-1865.250000
12482,-1206.250000,-1206.250000
12483,-2047.000000,-2047.000000
12484,-2362.250000,-2362.250000
12485,-3120.750000,-3120.750000
12486,-1057.250000,-1057.250000
12487,-3267.750000,-3267.750000
12488,-1248.250000,-1248.250000
12489,-985.750000,-985.750000
12490,-1294.250000,-1294.250000
12491,-1029.500000,-1029.500000
12492,-2990.250000,-2990.250000
12493,-1073.750000,-1073.750000
12494,-1201.750000,-1201.750000
12495,-1057.250000,-1057.250000
12496,-1013.500000,-1013.500000
12497,-2738.000000,-2738.000000
12498,-1089.000000,-1089.000000
12499,-1305.000000,-1305.000000
12500,-893.250000,-893.250000
12501,-1227.250000,-1227.250000
12502,-928.500000,-928.500000
12503,-1705.500000,-1705.500000
12504,-1157.250000,-1157.250000
12505,-2290.000000,-2290.000000
12506,-926.000000,-926.000000
12507,-1897.500000,-1897.500000
12508,-1159.500000,-1159.500000
12509,-1083.500000,-1083.500000
12510,-902.250000,-902.250000
12511,-2094.000000,-2094.000000
12512,-1312.500000,-1312.500000
12513,-1013.750000,-1013.750000
12514,-2619.500000,-2619.500000
12515,-2674.000000,-2674.000000
12516,-1269.000000,-1269.000000
12517,-853.750000,-853.750000
12518,-1004.500000,-1004.500000
12519,-1146.000000,-1146.000000
12520,-1194.250000,-1194.250000
12521,-1063.000000,-1063.000000
12522,-2018.750000,-2018.750000
12523,-1345.500000,-1345.500000
12524,-1262.000000,-1262.000000
12525,-1091.250000,-1091.250000
12526,-747.000000,-747.000000
12527,-1068.000000,-1068.000000
12528,-1624.000000,-1624.000000
12529,-1219.750000,-1219.750000
12530,-909.500000,-909.500000
12531,-1356.500000,-1356.500000
12532,-1164.750000,-1164.750000
12533,-1120.250000,-1120.250000
12534,-893.000000,-893.000000
12535,-916.250000,-916.250000
12536,-1012.000000,-1012.000000
12537,-769.750000,-769.750000
12538,-3001.750000,-3001.750000
12539,-1137.250000,-1137.250000
12540,-2024.000000,-2024.000000
12541,-4248.000000,-4248.000000
12542,-1103.500000,-1103.500000
12543,-4296.000000,-4296.000000
12544,-962.000000,-962.000000
12545,-1403.500000,-1403.500000
12546,-819.000000,-819.000000
12547,-1777.500000,-1777.500000
12548,-2622.250000,-2622.250000
12549,-1002.000000,-1002.000000
12550,-5584.000000,-5584.000000
12551,-928.750000,-928.750000
12552,-969.250000,-969.250000
12553,-2468.500000,-2468.500000
12554,-928.250000,-928.250000
12555,-2431.500000,-2431.500000
12556,-944.500000,-944.500000
12557,-859.000000,-859.000000
12558,-1098.500000,-1098.500000
12559,-1163.000000,-1163.000000
12560,-1199.750000,-1199.750000
12561,-2088.500000,-2088.500000
12562,-1438.250000,-1438.250000
12563,-2358.000000,-2358.000000
12564,-889.000000,-889.000000
12565,-1060.750000,-1060.750000
12566,-816.750000,-816.750000
12567,-1149.500000,-1149.500000
12568,-1201.000000,-1201.000000
12569,-1261.250000,-1261.250000
12570,-1065.750000,-1065.750000
12571,-807.750000,-807.750000
12572,-887.250000,-887.250000
12573,-1251.250000,-1251.250000
12574,-717.000000,-717.000000
12575,-1100.000000,-1100.000000
12576,-1038.750000,-1038.750000
12577,-2808.000000,-2808.000000
12578,-825.250000,-825.250000
12579,-1721.000000,-1721.000000
12580,-1085.250000,-1085.250000
12581,-1148.500000,-1148.500000
12582,-1315.250000,-1315.250000
12583,-1126.500000,-1126.500000
12584,-1096.250000,-1096.250000
12585,-1673.500000,-1673.500000
12586,-1397.500000,-1397.500000
12587,-5204.000000,-5204.000000
12588,-961.250000,-961.250000
12589,-1200.750000,-1200.750000
12590,-663.750000,-663.750000
12591,-898.000000,-898.000000
12592,-2538.750000,-2538.750000
12593,-1279.000000,-1279.000000
12594,-4029.750000,-4029.750000
12595,-2366.750000,-2366.750000
12596,-1330.250000,-1330.250000
12597,-4576.500000,-4576.500000
12598,-1102.000000,-1102.000000
12599,-1802.250000,-1802.250000
12600,-1464.000000,-1464.000000
12601,-1168.000000,-1168.000000
12602,-825.000000,-825.000000
12603,-2731.000000,-2731.000000
12604,-1079.250000,-1079.250000
12605,-1609.750000,-1609.750000
12606,-2699.500000,-2699.500000
12607,-2086.500000,-2086.500000
12608,-1016.000000,-1016.000000
12609,-1080.000000,-1080.000000
12610,-2997.750000,-2997.750000
12611,-1194.750000,-1194.750000
12612,-1021.000000,-1021.000000
12613,-3043.250000,-3043.250000
12614,-1586.250000,-1586.250000
12615,-844.250000,-844.250000
12616,-1804.000000,-1804.000000
12617,-1083.500000,-1083.500000
12618,-2708.750000,-2708.750000
12619,-1008.000000,-1008.000000
12620,-767.750000,-767.750000
12621,-694.500000,-694.500000
12622,-1193.750000,-1193.750000
12623,-903.750000,-903.750000
12624,-894.000000,-894.000000
12625,-1540.500000,-1540.500000
12626,-970.000000,-970.000000
12627,-790.500000,-790.500000
12628,-2155.500000,-2155.500000
12629,-1370.750000,-1370.750000
12630,-994.500000,-994.500000
12631,-978.750000,-978.750000
12632,-1023.750000,-1023.750000
12633,-1854.500000,-1854.500000
12634,-1316.250000,-1316.250000
12635,-1413.000000,-1413.000000
12636,-973.500000,-973.500000
12637,-1043.750000,-1043.750000
12638,-1371.500000,-1371.500000
12639,-1680.250000,-1680.250000
12640,-946.500000,-946.500000
12641,-4741.500000,-4741.500000
12642,-1441.000000,-1441.000000
12643,-1256.500000,-1256.500000
12644,-1045.750000,-1045.750000
12645,-1256.500000,-1256.500000
12646,-845.000000,-845.000000
12647,-778.500000,-778.500000
12648,-871.000000,-871.000000
12649,-1212.750000,-1212.750000
12650,-1269.500000,-1269.500000
12651,-1089.250000,-1089.250000
12652,-794.500000,-794.500000
12653,-1674.750000,-1674.750000
12654,-1090.000000,-1090.000000
12655,-1235.250000,-1235.250000
12656,-1370.000000,-1370.000000
12657,-1060.000000,-1060.000000
12658,-875.000000,-875.000000
12659,-1420.500000,-1420.500000
12660,-1236.000000,-1236.000000
12661,-2925.750000,-2925.750000
12662,-799.500000,-799.500000
12663,-1121.000000,-1121.000000
12664,-1048.500000,-1048.500000
12665,-965.500000,-965.500000
12666,-964.750000,-964.750000
12667,-866.750000,-866.750000
12668,-1157.500000,-1157.500000
12669,-1205.750000,-1205.750000
12670,-1316.750000,-1316.750000
12671,-2607.000000,-2607.000000
12672,-3119.500000,-3119.500000
12673,-1142.750000,-1142.750000
12674,-1087.000000,-1087.000000
12675,-1206.000000,-1206.000000
12676,-1201.250000,-1201.250000
12677,-1072.250000,-1072.250000
12678,-1091.250000,-1091.250000
12679,-1343.500000,-1343.500000
12680,-1927.250000,-1927.250000
12681,-1121.500000,-1121.500000
12682,-916.750000,-916.750000
12683,-1024.500000,-1024.500000
12684,-953.500000,-953.500000
12685,-1014.250000,-1014.250000
12686,-1058.250000,-1058.250000
12687,-2998.000000,-2998.000000
12688,-992.000000,-992.000000
12689,-791.250000,-791.250000
12690,-1297.000000,-1297.000000
12691,-1410.500000,-1410.500000
12692,-762.500000,-762.500000
12693,-1543.250000,-1543.250000
12694,-1141.000000,-1141.000000
12695,-1343.000000,-1343.000000
12696,-1042.500000,-1042.500000
12697,-1289.000000,-1289.000000
12698,-1828.250000,-1828.250000
12699,-1164.500000,-1164.500000
12700,-1382.000000,-1382.000000
12701,-3291.250000,-3291.250000
12702,-1397.250000,-1397.250000
12703,-1175.500000,-1175.500000
12704,-962.250000,-962.250000
12705,-2389.250000,-2389.250000
12706,-1015.500000,-1015.500000
12707,-1246.250000,-1246.250000
12708,-2370.750000,-2370.750000
12709,-958.250000,-958.250000
12710,-2275.000000,-2275.000000
12711,-1178.750000,-1178.750000
12712,-1559.500000,-1559.500000
12713,-2925.000000,-2925.000000
12714,-1505.750000,-1505.750000
12715,-952.750000,-952.750000
12716,-3874.750000,-3874.750000
12717,-1089.750000,-1089.750000
12718,-915.000000,-915.000000
12719,-2435.500000,-2435.500000
12720,-972.250000,-972.250000
12721,-1141.750000,-1141.750000
12722,-1833.000000,-1833.000000
12723,-1231.000000,-1231.000000
12724,-4271.250000,-4271.250000
12725,-1069.750000,-1069.750000
12726,-1154.750000,-1154.750000
12727,-2191.750000,-2191.750000
12728,-972.000000,-972.000000
12729,-1026.750000,-1026.750000
12730,-1310.250000,-1310.250000
12731,-849.750000,-849.750000
12732,-1300.500000,-1300.500000
12733,-961.250000,-961.250000
12734,-1183.250000,-1183.250000
12735,-1668.750000,-1668.750000
12736,-1291.500000,-1291.500000
12737,-1234.000000,-1234.000000
12738,-948.250000,-948.250000
12739,-3079.750000,-3079.750000
12740,-849.750000,-849.750000
12741,-1988.000000,-1988.000000
12742,-3700.750000,-3700.750000
12743,-1011.000000,-1011.000000
12744,-796.500000,-796.500000
12745,-828.250000,-828.250000
12746,-1160.500000,-1160.500000
12747,-1184.500000,-1184.500000
12748,-1239.500000,-1239.500000
12749,-2277.250000,-2277.250000
12750,-1006.000000,-1006.000000
12751,-3892.250000,-3892.250000
12752,-3621.250000,-3621.250000
12753,-1841.000000,-1841.000000
12754,-1184.250000,-1184.250000
12755,-1100.000000,-1100.000000
12756,-735.750000,-735.750000
12757,-1051.250000,-1051.250000
12758,-2374.500000,-2374.500000
12759,-2597.750000,-2597.750000
12760,-1041.000000,-1041.000000
12761,-3612.250000,-3612.250000
12762,-1136.250000,-1136.250000
12763,-942.500000,-942.500000
12764,-2405.500000,-2405.500000
12765,-2697.250000,-2697.250000
12766,-955.750000,-955.750000
12767,-2349.000000,-2349.000000
12768,-1213.250000,-1213.250000
12769,-1303.500000,-1303.500000
12770,-1082.000000,-1082.000000
12771,-1175.000000,-1175.000000
12772,-3133.500000,-3133.500000
12773,-1256.500000,-1256.500000
12774,-1111.000000,-1111.000000
12775,-867.250000,-867.250000
12776,-1368.500000,-1368.500000
12777,-2191.000000,-2191.000000
12778,-948.750000,-948.750000
12779,-1171.500000,-1171.500000
12780,-1060.750000,-1060.750000
12781,-1623.500000,-1623.500000
12782,-1244.500000,-1244.500000
12783,-1427.000000,-1427.000000
12784,-1126.250000,-1126.250000
12785,-1406.000000,-1406.000000
12786,-1031.250000,-1031.250000
12787,-1583.000000,-1583.000000
12788,-2079.250000,-2079.250000
12789,-1425.000000,-1425.000000
12790,-2149.250000,-2149.250000
12791,-1305.250000,-1305.250000
12792,-1154.750000,-1154.750000
12793,-964.000000,-964.000000
12794,-1245.750000,-1245.750000
12795,-1061.500000,-1061.500000
12796,-1133.000000,-1133.000000
12797,-1314.750000,-1314.750000
12798,-1016.500000,-1016.500000
12799,-1223.000000,-1223.000000
12800,-641.000000,-641.000000
12801,-1206.250000,-1206.250000
12802,-1201.500000,-1201.500000
12803,-2535.500000,-2535.500000
12804,-1236.000000,-1236.000000
12805,-1326.250000,-1326.250000
12806,-991.500000,-991.500000
12807,-1162.000000,-1162.000000
12808,-1103.250000,-1103.250000
12809,-1084.250000,-1084.250000
12810,-1052.750000,-1052.750000
12811,-3235.500000,-3235.500000
12812,-943.000000,-943.000000
12813,-1199.750000,-1199.750000
12814,-935.500000,-935.500000
12815,-1654.750000,-1654.750000
12816,-3776.000000,-3776.000000
12817,-1552.000000,-1552.000000
12818,-975.750000,-975.750000
12819,-1160.500000,-1160.500000
12820,-877.250000,-877.250000
12821,-896.000000,-896.000000
12822,-1312.000000,-1312.000000
12823,-2991.750000,-2991.750000
12824,-3462.500000,-3462.500000
12825,-899.250000,-899.250000
12826,-1022.250000,-1022.250000
12827,-2103.750000,-2103.750000
12828,-1261.750000,-1261.750000
12829,-875.500000,-875.500000
12830,-941.750000,-941.750000
12831,-1211.250000,-1211.250000
12832,-1010.750000,-1010.750000
12833,-1097.500000,-1097.500000
12834,-1096.500000,-1096.500000
12835,-971.000000,-971.000000
12836,-854.750000,-854.750000
12837,-912.250000,-912.250000
12838,-1131.750000,-1131.750000
12839,-1009.750000,-1009.750000
12840,-1472.250000,-1472.250000
12841,-2198.500000,-2198.500000
12842,-1410.250000,-1410.250000
12843,-2995.750000,-2995.750000
12844,-1310.750000,-1310.750000
12845,-1060.000000,-1060.000000
12846,-1150.500000,-1150.500000
12847,-2914.500000,-2914.500000
12848,-1461.000000,-1461.000000
12849,-1109.500000,-1109.500000
12850,-3523.750000,-3523.750000
12851,-1121.750000,-1121.750000
12852,-2925.500000,-2925.500000
12853,-1215.000000,-1215.000000
12854,-3048.000000,-3048.000000
12855,-865.000000,-865.000000
12856,-1500.750000,-1500.750000
12857,-3822.750000,-3822.750000
12858,-1101.750000,-1101.750000
12859,-1446.500000,-1446.500000
12860,-3288.500000,-3288.500000
12861,-1257.750000,-1257.750000
12862,-1422.000000,-1422.000000
12863,-1773.000000,-1773.000000
12864,-1388.250000,-1388.250000
12865,-1297.500000,-1297.500000
12866,-4234.750000,-4234.750000
12867,-1253.750000,-1253.750000
12868,-1640.000000,-1640.000000
12869,-1102.000000,-1102.000000
12870,-1098.000000,-1098.000000
12871,-915.000000,-915.000000
12872,-1124.250000,-1124.250000
12873,-3472.750000,-3472.750000
12874,-964.500000,-964.500000
12875,-1615.250000,-1615.250000
12876,-1399.250000,-1399.250000
12877,-1778.500000,-1778.500000
12878,-2143.250000,-2143.250000
12879,-2244.750000,-2244.750000
12880,-1186.500000,-1186.500000
12881,-555.000000,-555.000000
12882,-3854.250000,-3854.250000
12883,-1438.000000,-1438.000000
12884,-2931.750000,-2931.750000
12885,-4727.250000,-4727.250000
12886,-1231.250000,-1231.250000
12887,-2172.250000,-2172.250000
12888,-1295.250000,-1295.250000
12889,-1213.500000,-1213.500000
12890,-2581.500000,-2581.500000
12891,-3289.000000,-3289.000000
12892,-1247.000000,-1247.000000
12893,-1430.750000,-1430.750000
12894,-1354.000000,-1354.000000
12895,-1294.250000,-1294.250000
12896,-2437.250000,-2437.250000
12897,-1416.000000,-1416.000000
12898,-1384.000000,-1384.000000
12899,-921.000000,-921.000000
12900,-1202.250000,-1202.250000
12901,-1433.750000,-1433.750000
12902,-1896.250000,-1896.250000
12903,-1403.000000,-1403.000000
12904,-1211.500000,-1211.500000
12905,-951.000000,-951.000000
12906,-1101.500000,-1101.500000
12907,-1302.250000,-1302.250000
12908,-1100.750000,-1100.750000
12909,-1123.000000,-1123.000000
12910,-2497.250000,-2497.250000
12911,-1258.000000,-1258.000000
12912,-2507.500000,-2507.500000
12913,-4326.500000,-4326.500000
12914,-2769.500000,-2769.500000
12915,-1205.000000,-1205.000000
12916,-1193.500000,-1193.500000
12917,-1015.250000,-1015.250000
12918,-3695.500000,-3695.500000
12919,-1150.750000,-1150.750000
12920,-1118.500000,-1118.500000
12921,-1297.750000,-1297.750000
12922,-1785.500000,-1785.500000
12923,-1240.750000,-1240.750000
12924,-2138.000000,-2138.000000
12925,-1489.000000,-1489.000000
12926,-2759.000000,-2759.000000
12927,-911.500000,-911.500000
12928,-1342.250000,-1342.250000
12929,-1945.750000,-1945.750000
12930,-1419.500000,-1419.500000
12931,-1432.250000,-1432.250000
12932,-959.250000,-959.250000
12933,-1188.250000,-1188.250000
12934,-2823.750000,-2823.750000
12935,-1246.750000,-1246.750000
12936,-1362.250000,-1362.250000
12937,-1189.000000,-1189.000000
12938,-1240.750000,-1240.750000
12939,-1205.250000,-1205.250000
12940,-1423.000000,-1423.000000
12941,-1283.250000,-1283.250000
12942,-1783.500000,-1783.500000
12943,-1142.250000,-1142.250000
12944,-1059.250000,-1059.250000
12945,-918.250000,-918.250000
12946,-1252.500000,-1252.500000
12947,-1323.500000,-1323.500000
12948,-1011.500000,-1011.500000
12949,-1478.250000,-1478.250000
12950,-1501.500000,-1501.500000
12951,-2304.500000,-2304.500000
12952,-2729.750000,-2729.750000
12953,-1182.500000,-1182.500000
12954,-1357.000000,-1357.000000
12955,-1889.500000,-1889.500000
12956,-1226.000000,-1226.000000
12957,-1526.000000,-1526.000000
12958,-1676.250000,-1676.250000
12959,-1040.750000,-1040.750000
12960,-1438.750000,-1438.750000
12961,-1305.750000,-1305.750000
12962,-1535.500000,-1535.500000
12963,-1386.500000,-1386.500000
12964,-1348.500000,-1348.500000
12965,-1711.750000,-1711.750000
12966,-956.500000,-956.500000
12967,-1678.750000,-1678.750000
12968,-2155.250000,-2155.250000
12969,-1585.750000,-1585.750000
12970,-5087.500000,-5087.500000
12971,-1337.000000,-1337.000000
12972,-1306.500000,-1306.500000
12973,-1719.750000,-1719.750000
12974,-2381.250000,-2381.250000
12975,-1157.750000,-1157.750000
12976,-1606.750000,-1606.750000
12977,-1056.750000,-1056.750000
12978,-1213.750000,-1213.750000
12979,-1447.500000,-1447.500000
12980,-2870.750000,-2870.750000
12981,-1189.750000,-1189.750000
12982,-833.750000,-833.750000
12983,-1077.750000,-1077.750000
12984,-1503.750000,-1503.750000
12985,-1203.000000,-1203.000000
12986,-1079.750000,-1079.750000
12987,-2764.250000,-2764.250000
12988,-1312.000000,-1312.000000
12989,-1676.000000,-1676.000000
12990,-1152.250000,-1152.250000
12991,-4086.500000,-4086.500000
12992,-2448.500000,-2448.500000
12993,-1386.750000,-1386.750000
12994,-1387.750000,-1387.750000
12995,-4978.500000,-4978.500000
12996,-1438.000000,-1438.000000
12997,-1355.000000,-1355.000000
12998,-2378.000000,-2378.000000
12999,-1283.250000,-1283.250000
13000,-1205.750000,-1205.750000
13001,-1416.500000,-1416.500000
13002,-2384.250000,-2384.250000
13003,-1411.750000,-1411.750000
13004,-1543.000000,-1543.000000
13005,-2506.000000,-2506.000000
13006,-818.000000,-818.000000
13007,-1760.750000,-1760.750000
13008,-1307.750000,-1307.750000
13009,-974.750000,-974.750000
13010,-2576.750000,-2576.750000
13011,-1199.500000,-1199.500000
13012,-1449.000000,-1449.000000
13013,-1769.000000,-1769.000000
13014,-1975.250000,-1975.250000
13015,-938.500000,-938.500000
